,player_name,result_type,result_contest,result_zone,0 pts,2 pts,3 pts
304,Draymond Green,Hook,Plus,Left Midrange,0.7875918641030614,0.12516366755394334,0.08724446834299536
305,Draymond Green,Hook,Plus,Mid-Left Short Paint,0.7944201389873939,0.10438310795859977,0.10119675305400647
306,Draymond Green,Hook,Plus,Right Short Mid,0.8100981467086488,0.1028622779411132,0.08703957535023822
307,Draymond Green,Hook,Plus,Mid-Left Midrange,0.8949205735608208,0.031531591549548675,0.0735478348896306
308,Draymond Green,Dunk,Average,Rim,0.05553453592171252,0.8782892560762801,0.06617620800200734
309,Draymond Green,Dunk,Average,Right Corner 3,0.3909446679581704,0.40254404170305635,0.20651129033877322
310,Draymond Green,Dunk,Average,Mid-Left Above Break 3,0.23011074039322726,0.3819232966394656,0.3879659629673072
311,Draymond Green,Dunk,Average,Mid-Right Above Break 3,0.3374831068433998,0.3886909621723061,0.2738259309842941
312,Draymond Green,Dunk,Average,Right Above Break 3,0.3751155808969612,0.3683229164715577,0.25656150263148125
313,Draymond Green,Dunk,Average,Left Corner 3,0.3437710305102027,0.41479191440341545,0.24143705508638197
314,Draymond Green,Dunk,Average,Left Above Break 3,0.2996172911162218,0.36458080869141896,0.33580190019235917
315,Draymond Green,Dunk,Average,Left Midrange,0.08823931903174598,0.8306134595302884,0.08114722143796568
316,Draymond Green,Dunk,Average,Mid-Left Short Paint,0.09034414514239922,0.8123286210110681,0.09732723384653262
317,Draymond Green,Dunk,Average,Right Short Mid,0.10034314859764586,0.8140154870688672,0.08564136433348687
318,Draymond Green,Dunk,Average,Mid-Left Midrange,0.2864877825873421,0.6182943356541472,0.09521788175851079
319,Draymond Green,Dunk,Open,Rim,0.057191331842442884,0.8788721747312149,0.06393649342634218
320,Draymond Green,Dunk,Open,Right Corner 3,0.4080437567937696,0.4221773646227698,0.16977887858346064
321,Draymond Green,Dunk,Open,Mid-Left Above Break 3,0.2570012403266672,0.4155617865631903,0.32743697311014247
322,Draymond Green,Dunk,Open,Mid-Right Above Break 3,0.36072093007673933,0.4135363623750704,0.22574270754819023
323,Draymond Green,Dunk,Open,Right Above Break 3,0.39822234992658095,0.39043751653495706,0.21134013353846193
324,Draymond Green,Dunk,Open,Left Corner 3,0.3634798920320277,0.43805471946655244,0.19846538850141976
325,Draymond Green,Dunk,Open,Left Above Break 3,0.32760145677152563,0.392351931357431,0.2800466118710433
326,Draymond Green,Dunk,Open,Left Midrange,0.09134257688516997,0.8348732811965437,0.07378414191828625
327,Draymond Green,Dunk,Open,Mid-Left Short Paint,0.09310253525108898,0.8210589228987409,0.08583854185017012
328,Draymond Green,Dunk,Open,Right Short Mid,0.10314199735849869,0.8196628926690087,0.07719510997249268
329,Draymond Green,Dunk,Open,Mid-Left Midrange,0.28981442932169504,0.6271625285825555,0.08302304209574933
330,Draymond Green,Dunk,Poor,Rim,0.09036394941806933,0.838876617848696,0.0707594327332347
331,Draymond Green,Dunk,Poor,Right Corner 3,0.49272255322765607,0.2745084899782958,0.23276895679404813
332,Draymond Green,Dunk,Poor,Mid-Left Above Break 3,0.2946167327892252,0.26516420326642104,0.44021906394435384
333,Draymond Green,Dunk,Poor,Mid-Right Above Break 3,0.42680802637164666,0.26423381179436367,0.30895816183398966
334,Draymond Green,Dunk,Poor,Right Above Break 3,0.46763477928367686,0.2464342760176462,0.2859309446986769
335,Draymond Green,Dunk,Poor,Left Corner 3,0.4387700807127451,0.2861517093954383,0.27507820989181636
336,Draymond Green,Dunk,Poor,Left Above Break 3,0.3769795405285561,0.2468251349908733,0.37619532448057064
